1367 '000779' 三毛派神            72575  52006 纺织服装  0.0791 -38.437%    1.103        
1368 '000780' 平庄能源            568289  136988 采掘业  0.637 -9.057%    4.252        
1369 '000782' 美达股份            234429  101184 石油化工  -0.227 6.364%    2.448        
1370 '000783' 长江证券            9962502  8260141 金融保险  0.280 20.773%    3.550        
1371 '000785' 武汉中商            263744  172976 商业贸易  0.619 -6.209%    3.076        
1372 '000786' 北新建材            1360437  434295 金属材料  1.350 11.497%    5.517        
1373 '000788' 北大医药            442579  349243 生物医药  -0.0099 -20.108%    1.548        
1374 '000789' 万年青              900808  492195 金属材料  1.297 9.431%    4.298        
1375 '000790' 华神集团            86969  28048 生物医药  -0.0771 0.994%    1.367        
1376 '000791' 甘肃电投            1339312  962366 供水供电  0.904 0.891%    5.570        
1377 '000792' 盐湖股份            8071321  5623076 石油化工  0.405 2.440%    12.335        
1378 '000793' 华闻传媒            1281826  336360 文化传播  0.401 9.476%    4.310        
1379 '000795' 英洛华              188669  66743 金属材料  -0.0439 0.591%    2.674        
1380 '000796' 凯撒旅游            353651  177497 社会服务  0.359 12.505%    2.049        
1381 '000797' 中国武夷            998914  860679 房地产  -1.054 10.384%    4.609        
1382 '000798' 中水渔业            121037  29306 农牧业  0.0009 1.485%    2.627        
1383 '000799' 酒鬼酒              228097  52318 食品饮料  0.710 5.042%    5.406        
1384 '000800' 一汽轿车            1803846  929329 机械仪表  0.516 0.608%    5.353        
1385 '000801' 四川九洲            437722  220991 信息技术  0.033 5.102%    4.102        
1386 '000802' 北京文化            142275  38614 社会服务  0.072 2.100%    5.436        
1387 '000803' 金宇车城            47369  35577 纺织服装  -0.241 -28.258%    0.922        
1388 '000806' 银河生物            269983  63191 机械仪表  -0.0888 5.093%    1.830        
1389 '000807' 云铝股份            2836789  2173680 金属材料  0.0345 -0.747%    2.947        
1390 '000809' 铁岭新城            639590  299370 社会服务  -0.148 -2.247%    4.058        
1391 '000810' 创维数字            643070  392659 纺织服装  0.0535 6.680%    2.222        
1392 '000811' 烟台冰轮            441661  233574 机械仪表  0.665 15.530%    4.549        
1393 '000812' 陕西金叶            199746  87509 造纸印刷  0.0364 0.713%    1.971        
1394 '000813' 天山纺织            197227  59940 纺织服装  0.267 0.579%    2.276        
1395 '000815' 美利纸业            140694  137208 造纸印刷  -0.0074 424.762%    2.824        
1396 '000816' 智慧农业            682106  306265 机械仪表  0.0115 0.409%    2.374        
1397 '000818' 方大化工            254541  38075 石油化工  -0.0888 0.435%    3.110        
1398 '000819' 岳阳兴长            81880  10881 石油化工  0.271 7.163%    2.757        
1399 '000820' 金城股份            68365  44718 造纸印刷  0.0267 -6.473%    0.822        
1400 '000821' 京山轻机            277839  100203 机械仪表  0.324 3.053%    3.468        
1401 '000822' 山东海化            371411  144920 石油化工  0.301 5.408%    2.534        
1402 '000823' 超声电子            461451  144423 电子  0.653 3.211%    5.301        
1403 '000825' 太钢不锈            7657433  5143427 金属材料  0.0565 -3.164%    4.254        
1404 '000826' 启迪桑德            1584870  956502 社会服务  0.212 15.185%    7.240        
1405 '000828' 东莞控股            832233  373906 交通仓储  -1.150 17.815%    4.409        
1406 '000829' 天音控股            1141782  910212 商业贸易  -0.395 0.461%    2.096        
1407 '000830' 鲁西化工            2166796  1478678 石油化工  0.680 5.954%    4.698        
1408 '000831' *ST五稀             223681  6891 金属材料  0.0871 -19.008%    2.134        
1409 '000833' 贵糖股份            340560  76837 造纸印刷  0.0713 5.100%    3.946        
1410 '000835' 长城动漫            149633  117076 石油化工  0.200 2.814%    1.343        
1411 '000836' 鑫茂科技            334914  148077 信息技术  0.270 8.441%    1.351        
1412 '000837' 秦川机床            673347  327341 机械仪表  -0.284 -8.459%    4.028        
1413 '000838' 财信发展            522011  363614 房地产  -0.0486 5.457%    1.381        
1414 '000839' 中信国安            1100179  407220 信息技术  0.0183 5.262%    4.260        
1415 '000848' 承德露露            249143  79010 食品饮料  1.057 27.633%    2.227        
1416 '000850' 华茂股份            857173  314167 纺织服装  0.177 1.538%    5.578        
1417 '000851' 高鸿股份            648780  360283 商业贸易  1.071 3.261%    4.428        
1418 '000852' 石化机械            940399  678479 机械仪表  -0.225 -2.188%    5.413        
1419 '000856' *ST冀装             221951  194687 机械仪表  0.0839 -10.837%    0.950        
1420 '000858' 五 粮 液            5254664  820147 食品饮料  1.763 14.254%    11.415        
1421 '000859' 国风塑业            193808  47301 石油化工  0.0673 0.681%    1.891        
1422 '000860' 顺鑫农业            1589734  1039339 食品饮料  0.614 6.970%    9.461        
1423 '000861' 海印股份            702196  421218 房地产  0.107 4.429%    1.235        
1424 '000862' 银星能源            936188  763629 机械仪表  1.312 -7.441%    2.904        
1425 '000863' 三湘股份            1308847  998534 房地产  -1.633 0.434%    3.143        
1426 '000868' 安凯客车            665073 370039 521335 机械仪表  -0.728 0.781%    1.857       370041 370039
1427 '000869' 张  裕Ａ            965592 1783008 207386 食品饮料  1.779 11.899%    10.824       2219369 1783008
1428 '000875' 吉电股份            2287250  1812100 供水供电  1.083 3.055%    2.639        
1429 '000876' 新 希 望            3567748 3983750 1197540 食品饮料  1.162 9.439%    9.024       4803891 3983750
1430 '000877' 天山股份            1962921 925814 1245104 金属材料  -0.0673 -3.069%    7.070       925867 925814
1431 '000878' 云南铜业            2330901  1699688 金属材料  0.786 0.495%    3.701        
1432 '000880' 潍柴重机            344761  215785 机械仪表  0.433 2.332%    4.649        
1433 '000881' 大连国际            492512  396958 综合类  1.101 -99.025%    2.676        
1434 '000882' 华联股份            1360658  694565 房地产  0.0496 3.612%    2.747        
1435 '000883' 湖北能源            3643036  1814487 供水供电  0.458 11.192%    3.354        
1436 '000885' 同力水泥            580686  300911 金属材料  0.120 -1.988%    4.520        
1437 '000886' 海南高速            326984  45501 房地产  -0.0417 2.307%    2.836        
1438 '000887' 中鼎股份            670397  308704 石油化工  0.617 17.681%    3.111        
1439 '000888' 峨眉山Ａ            246851 1053636 51873 社会服务  0.511 10.262%    3.629       1053826 1053636
1440 '000889' 茂业通信            339316  114274 商业贸易  0.226 6.826%    3.619        
1441 '000890' 法 尔 胜            297924  183097 金属材料  0.247 0.528%    2.758        
1442 '000892' 星美联合            726  278 信息技术  0.0087 4.652%    0.0108        
1443 '000893' 东凌国际            635122  170058 食品饮料  -0.479 0.997%    5.654        
1444 '000895' 双汇发展            2288447  519790 食品饮料  1.747 25.342%    5.087        
1445 '000897' 津滨发展            636163  464100 房地产  0.0488 -4.281%    0.848        
1446 '000898' 鞍钢股份            8859600 2268964 4491500 金属材料  0.710 -10.614%    5.980       2546609 2268964
1447 '000899' 赣能股份            590154  342121 供水供电  0.827 17.548%    4.746        
1448 '000900' 现代投资            1869702  1163312 交通仓储  1.418 8.138%    6.884        
1449 '000901' 航天科技            212963  60346 机械仪表  -0.0895 3.673%    4.274        
1450 '000902' 新洋丰              697049  196893 纺织服装  0.977 15.950%    7.110        
1451 '000903' 云内动力            711245  344126 机械仪表  0.532 4.795%    4.581        
1452 '000905' 厦门港务            516934  211426 交通仓储  1.058 9.302%    5.225        
1453 '000906' 物产中拓            601447  424661 商业贸易  -0.227 5.409%    4.053        
1454 '000908' 景峰医药            344265  119421 机械仪表  0.116 14.910%    2.718        
1455 '000909' 数源科技            439522  350801 信息技术  -1.265 3.881%    2.470        
1456 '000910' 大亚科技            647541  405248 木材家具  2.820 13.850%    4.351        
1457 '000911' 南宁糖业            656534  503529 食品饮料  -3.152 -7.731%    4.562        
1458 '000912' 泸天化              828648  754128 石油化工  0.229 2.454%    1.273        
1459 '000913' *ST钱江             342827  139739 机械仪表  0.364 -6.511%    4.411        
1460 '000915' 山大华特            208091  40135 生物医药  1.610 13.834%    6.114        
1461 '000916' 华北高速            622753  142607 交通仓储  0.290 3.042%    4.095        
1462 '000917' 电广传媒            1996425  862745 文化传播  0.0674 1.212%    7.449        
1463 '000918' 嘉凯城              3656006  3130939 房地产  -0.656 -15.688%    2.070        
1464 '000919' 金陵药业            385026  92573 生物医药  0.421 8.515%    4.849        
1465 '000920' 南方汇通            168428  60016 机械仪表  0.102 3.258%    2.174        
1466 '000921' 海信科龙            1429282 678351 981901 机械仪表  0.355 14.350%    2.968       792667 678351
1467 '000922' 佳电股份            316726  132702 机械仪表  0.0724 -1.631%    3.385        
1468 '000923' 河北宣工            145471  106600 机械仪表  -0.133 -8.221%    1.963        
1469 '000925' 众合科技            378566  258267 综合类  -0.720 -1.637%    3.697        
1470 '000926' 福星股份            3939520 370887 2860308 房地产  0.0458 5.201%    12.613       663576 370887
1471 '000927' 一汽夏利            590392  433717 机械仪表  -1.130 1.176%    0.963        
1472 '000928' 中钢国际            1344501  1056113 金属材料  0.754 16.600%    4.408        
1473 '000929' 兰州黄河            157587  41412 食品饮料  0.255 -3.423%    3.926        
1474 '000930' 中粮生化            691198  439986 食品饮料  -0.297 -21.856%    2.427        
1475 '000931' 中 关 村            277070  189856 建筑业  -0.0162 18.779%    1.192        
1476 '000932' 华菱钢铁            7649889  6582508 金属材料  1.396 -40.668%    2.413        
1477 '000933' *ST神火             5043746  4182900 金属材料  -0.387 -31.777%    2.770        
1478 '000935' 四川双马            558308  229259 金属材料  0.259 -3.253%    3.483        
1479 '000936' 华西股份            389815  96368 石油化工  0.112 3.112%    3.082        
1480 '000937' 冀中能源            4070810  2074412 采掘业  0.297 1.916%    5.195        
1481 '000938' 紫光股份            554296  321829 信息技术  -3.649 5.726%    9.855        
1482 '000939' 凯迪生态            3066059  2282906 采掘业  0.251 3.262%    4.799        
1483 '000948' 南天信息            237145  99099 信息技术  -1.519 -3.608%    5.589        
1484 '000949' 新乡化纤            497812  246179 石油化工  0.327 5.509%    2.444        
1485 '000950' *ST建峰             608683  437373 石油化工  0.317 -21.529%    2.849        
1486 '000951' 中国重汽            1696234  1182428 机械仪表  0.572 6.111%    10.866        
1487 '000952' 广济药业            162072  110686 生物医药  -0.132 4.085%    2.035        
1488 '000953' 河池化工            140969  130146 石油化工  -0.240 -98.875%    0.368        
1489 '000955' 欣龙控股            109173  43570 纺织服装  -0.0155 -12.395%    1.152        
1490 '000957' 中通客车            705887  491611 机械仪表  -2.041 18.686%    7.208        
1491 '000958' 东方能源            530137  298135 供水供电  1.309 19.153%    4.219        
1492 '000959' 首钢股份            6142836  3877839 金属材料  -0.157 -2.515%    4.263        
1493 '000960' 锡业股份            2759787  1889078 金属材料  1.380 -25.511%    5.242        
1494 '000961' 中南建设            9207805  7823949 建筑业  -1.232 5.108%    9.249        
1495 '000962' *ST东钽             316838  171289 金属材料  0.596 -43.889%    3.293        
1496 '000963' 华东医药            1353146  638584 商业贸易  -1.275 6.326%    14.143        
1497 '000965' 天保基建            661576  220804 房地产  0.608 4.240%    4.369        
1498 '000966' 长源电力            996225  663603 供水供电  3.506 25.446%    5.517        
1499 '000967' 盈峰环境            525785  189506 机械仪表  0.0219 1.487%    6.815        
1500 '000968' *ST煤气             1250442  1176846 采掘业  -0.134 -725.396%    0.420        
1501 '000969' 安泰科技            832721 897370 379968 金属材料  0.440 2.715%    3.739       1029874 897370
1502 '000970' 中科三环            532105  74134 电子  0.407 7.054%    3.657        
1503 '000971' 高升控股            176148  6057 纺织服装  -0.0325 2.062%    3.947        
1504 '000972' 中基健康            262983  159940 食品饮料  -0.0498 -4.442%    1.410        
1505 '000973' 佛塑科技            481169  242787 石油化工  0.0145 0.786%    2.155        
1506 '000975' 银泰资源            490751  25664 采掘业  0.204 6.579%    3.284        
1507 '000976' 春晖股份            73035  49121 石油化工  0.0457 6.517%    2.221        
1508 '000977' 浪潮信息            781935  497750 信息技术  -0.144 15.862%    3.813        
1509 '000978' 桂林旅游            285723 285147 125331 社会服务  0.717 2.021%    4.107       285199 285147
1510 '000979' 中弘股份            1897222  1274990 房地产  -0.101 10.028%    1.680        
1511 '000980' 金马股份            340873  132167 机械仪表  0.274 2.903%    3.915        
1512 '000981' 银亿股份            2471598  1929225 房地产  1.021 10.216%    2.002        
1513 '000982' 中银绒业            1514039  1089404 纺织服装  0.294 0.454%    2.347        
1514 '000983' 西山煤电            5103284  3147108 采掘业  0.434 1.821%    5.268        
1515 '000985' 大庆华科            60748  12536 石油化工  0.0833 -3.450%    3.719        
1516 '000987' 广州友谊            331845  109350 商业贸易  0.0715 10.303%    8.213        
1517 '000988' 华工科技            500526  199173 电子  0.228 5.116%    3.308        
1518 '000989' 九 芝 堂            447084  68297 生物医药  0.449 12.438%    5.010        
1519 '000990' 诚志股份            493186  243589 生物医药  -0.610 0.482%    5.988        
1520 '000993' 闽东电力            342057  185456 供水供电  0.131 1.525%    4.027        
1521 '000995' *ST皇台             54130  41282 食品饮料  -0.556 4.938%    0.724        
1522 '000996' 中国中期            66027  7182 交通仓储  -0.0352 1.872%    2.559        
1523 '000997' 新 大 陆            471855 2633631 234229 信息技术  0.0428 2.768%    2.387       2681643 2633631
1524 '000998' 隆平高科            502376  256974 农牧业  0.279 20.857%    4.305        
1525 '000999' 华润三九            1201926  434512 生物医药  1.287 16.499%    7.735        
1526 '001696' 宗申动力            649461  239553 机械仪表  0.716 10.454%    3.185        
1527 '001896' 豫能控股            1313528  871390 供水供电  1.499 14.421%    4.540        
1528 '001979' 招商蛇口            21089922  14873594   0.264 10.402%    5.899        
1529 '002001' 新 和 成            972426  267098 生物医药  0.893 5.704%    6.473        
1530 '002002' 鸿达兴业            1170559  769551 石油化工  0.222 7.945%    4.101        
1531 '002003' 伟星股份            221373  32822 其他制造  0.0247 0.395%    4.526        
1532 '002004' 华邦健康            1971040  929999 生物医药  0.168 6.685%    4.680        
1533 '002005' 德豪润达            1345716  742415 机械仪表  -0.0157 1.100%    3.988        
1534 '002006' 精功科技            156168  68475 机械仪表  0.380 1.831%    1.903        
1535 '002007' 华兰生物            402149  13711 生物医药  0.944 16.105%    6.293        
1536 '002008' 大族激光            800855 1796719 298637 机械仪表  -0.205 2.381%    4.535       1934000 1796719
1537 '002009' 天奇股份            434081  232002 机械仪表  -0.201 1.165%    4.843        
1538 '002010' 传化股份            1448233  332574 石油化工  0.127 5.064%    3.338        
1539 '002011' 盾安环境            1113458  666261 机械仪表  0.0234 0.669%    4.853        
1540 '002012' 凯恩股份            162386  37614 造纸印刷  0.115 1.635%    2.523        
1541 '002013' 中航机电            1789243  1186386 机械仪表  0.444 9.439%    6.681        
1542 '002014' 永新股份            207827  44564 石油化工  0.760 11.114%    4.531        
1543 '002015' 霞客环保            35717  2774 纺织服装  -0.186 33.051%    0.822        
1544 '002016' 世荣兆业            504076  332994 房地产  0.0375 3.766%    2.096        
1545 '002017' 东信和平            154638 554270 72170 其他制造  0.515 7.824%    2.372       562449 554270
1546 '002018' 华信国际            539306  231299 石油化工  0.0141 5.456%    1.257        
1547 '002019' 亿帆鑫富            480259  178463 石油化工  0.0043 4.560%    6.803        
1548 '002020' 京新药业            308470  76370 生物医药  0.341 2.658%    7.126        
1549 '002021' 中捷资源            164607  61612 机械仪表  -0.128 -42.060%    1.480        
1550 '002022' 科华生物            207159  34597 生物医药  0.438 12.582%    3.266        
1551 '002023' 海特高新            455822  83014 机械仪表  -0.0128 0.622%    4.325        
1552 '002024' 苏宁云商            8807567  5615060 商业贸易  0.235 2.862%    4.129        
1553 '002025' 航天电器            323260  89974 电子  0.960 11.889%    4.574        
1554 '002026' 山东威达            195086  34459 金属材料  0.260 3.262%    4.536        
1555 '002027' 分众传媒            1250167  776561 信息技术  0.602 73.697%    2.165        
1556 '002028' 思源电气            619271  207973 机械仪表  0.711 9.741%    5.047        
1557 '002029' 七 匹 狼            717308  202959 纺织服装  0.165 1.264%    6.740        
1558 '002030' 达安基因            304174  110203 生物医药  -0.0088 7.628%    2.014        
1559 '002031' 巨轮智能            436915  127331 机械仪表  -0.0162 4.334%    4.070        
1560 '002032' 苏 泊 尔            739366  210046 金属材料  0.264 5.867%    7.412        
1561 '002033' 丽江旅游            273970 967949 56106 社会服务  0.959 9.602%    4.860       967949 967949
1562 '002034' 美 欣 达            79700  30365 纺织服装  0.613 8.210%    5.694        
1563 '002035' 华帝股份            275600  113515 机械仪表  -0.039 3.046%    4.387        
1564 '002036' 联创电子            125948  37365 纺织服装  0.0666 15.498%    1.505        
1565 '002037' 久联发展            848274  615159 石油化工  -0.519 4.447%    6.108        
1566 '002038' 双鹭药业            363446  11985 生物医药  0.529 14.828%    5.081        
1567 '002039' 黔源电力            1822996  1393387 供水供电  7.151 16.724%    7.038        
1568 '002040' 南 京 港            107515  40354 交通仓储  0.140 2.333%    2.645        
1569 '002041' 登海种业            422444 2899472 99593 农牧业  0.641 17.222%    2.577       2919840 2899472
1570 '002042' 华孚色纺            929336  542466 纺织服装  0.263 2.694%    4.536        
1571 '002043' 兔 宝 宝            168302  25398 木材家具  -0.0011 1.529%    2.544        
1572 '002044' 美年健康            448095  123942 纺织服装  0.272 8.516%    2.524        
1573 '002045' 国光电器            250079 482923 116935 电子  0.343 0.243%    3.154       484859 482923
1574 '002046' 轴研科技            224269  102377 机械仪表  0.240 -14.664%    3.724        
1575 '002047' 宝鹰股份            689564  430422 金属材料  0.273 13.801%    1.924        
1576 '002048' 宁波华翔            990964  461008 机械仪表  1.175 4.539%    8.207        
1577 '002049' 同方国芯            406566 3564353 106982 电子  -0.249 2.136%    4.844       3650010 3564353
1578 '002050' 三花股份            803948  335186 机械仪表  0.455 13.014%    2.582        
1579 '002051' 中工国际            1965344 1836448 1301427 建筑业  -0.958 2.655%    7.959       1857751 1836448
1580 '002052' 同洲电子            262988  176938 信息技术  -0.121 1.406%    1.969        
1581 '002053' 云南盐化            404387  206095 石油化工  1.178 5.411%    6.788        
1582 '002054' 德美化工            252205  52045 石油化工  0.440 17.030%    4.282        
1583 '002055' 得润电子            549937  373186 电子  -0.406 1.271%    3.802        
1584 '002056' 横店东磁            513955  159793 电子  1.959 9.136%    8.609        
1585 '002057' 中钢天源            58630  7362 石油化工  -0.0484 0.245%    2.572        
1586 '002058' 威 尔 泰            23102  4199 机械仪表  -0.0731 -4.359%    1.293        
1587 '002059' 云南旅游            404053  202071 社会服务  0.123 4.981%    2.293        
1588 '002060' 粤 水 电            1459444 501262 1196200 建筑业  2.600 4.163%    4.333       501343 501262
1589 '002061' *ST江化             247587  160726 石油化工  0.0495 -1.373%    1.916        
1590 '002062' 宏润建设            1489724  1216219 建筑业  1.876 8.844%    3.032        
1591 '002063' 远光软件            199108  24819 信息技术  -0.625 7.209%    2.849        
1592 '002064' 华峰氨纶            559239  221457 石油化工  -0.0262 0.699%    2.014        
1593 '002065' 东华软件            1030940  263937 信息技术  -0.268 7.958%    4.833        
1594 '002066' 瑞泰科技            348177  262099 金属材料  0.0661 1.271%    1.621        
1595 '002067' 景兴纸业            571829  270819 造纸印刷  0.199 0.397%    2.680        
1596 '002068' 黑猫股份            631991 357500 424638 石油化工  -0.507 0.867%    3.219       357560 357500
1597 '002069' *ST獐岛             470106  354702 农牧业  0.281 0.303%    1.588        
1598 '002070' 众和股份            283066  199257 纺织服装  -0.0443 -9.262%    1.223        
1599 '002071' 长城影视            269844  176806 机械仪表  -0.111 9.762%    1.535        
1600 '002072' 凯瑞德              102776  91464 纺织服装  -0.0823 -65.668%    0.643        
1601 '002073' 软控股份            907610  467127 机械仪表  -0.150 -0.849%    5.072        
1602 '002074' 国轩高科            671327  367122 机械仪表  0.594 19.383%    3.442        
1603 '002075' 沙钢股份            677841  271571 金属材料  0.0807 0.174%    1.047        
1604 '002076' 雪 莱 特            143217  42825 机械仪表  0.536 5.761%    2.685        
1605 '002077' 大港股份            552108  371385 房地产  -0.263 -0.836%    4.240        
1606 '002078' 太阳纸业            1971785  1232418 造纸印刷  0.270 9.543%    2.754        
1607 '002079' 苏州固锝            148962  19713 电子  0.112 1.785%    1.758        
1608 '002080' 中材科技            835096  541542 金属材料  -0.489 1.015%    7.133        
1609 '002081' 金 螳 螂            2284593  1363975 建筑业  -0.266 5.106%    5.155        
1610 '002082' 栋梁新材            161727  27028 金属材料  0.0704 4.714%    5.517        
1611 '002083' 孚日股份            767437  458747 纺织服装  0.249 3.086%    3.397        
1612 '002084' 海鸥卫浴            183981  69307 金属材料  0.403 4.138%    2.443        
1613 '002085' 万丰奥威            883868  386052 机械仪表  0.214 3.893%    4.749        
1614 '002086' 东方海洋            376774 265157 94191 食品饮料  0.232 1.784%    8.144       383393 265157
1615 '002087' 新野纺织            669090  465208 纺织服装  -0.452 0.804%    3.923        
1616 '002088' 鲁阳节能            215764  54771 金属材料  0.257 0.458%    6.881        
1617 '002089' 新 海 宜            487999  287893 信息技术  0.664 7.306%    2.745        
1618 '002090' 金智科技            264244  143091 机械仪表  0.0601 12.123%    4.640        
1619 '002091' 江苏国泰            374464  187154 商业贸易  -0.289 13.822%    2.858        
1620 '002092' 中泰化学            3702766  2506267 石油化工  0.496 0.0884%    7.299        
1621 '002093' 国脉科技            284746  149795 信息技术  -0.250 3.135%    1.549        
1622 '002094' 青岛金王            207321  122197 石油化工  -0.326 1.944%    2.415        
1623 '002095' 生 意 宝            59231  8152 信息技术  0.0627 4.291%    1.968        
1624 '002096' 南岭民爆            369767  130654 石油化工  0.375 4.776%    6.171        
1625 '002097' 山河智能            748574  505015 机械仪表  -0.363 -0.605%    3.163        
1626 '002098' 浔兴股份            143752  70680 其他制造  0.344 8.307%    2.881        
1627 '002099' 海翔药业            512879  152789 生物医药  0.115 3.676%    2.380        
1628 '002100' 天康生物            380526  142004 食品饮料  0.532 10.451%    2.441        
1629 '002101' 广东鸿图            276158  130512 机械仪表  0.851 8.835%    7.598        
1630 '002102' 冠福股份            476800  182102 金属材料  -0.117 1.339%    3.986        
1631 '002103' 广博股份            214924  52164 造纸印刷  -0.0554 5.083%    5.311        
1632 '002104' 恒宝股份            181397  38671 电子  -0.172 15.857%    2.000        
1633 '002105' 信隆实业            127126  75227 机械仪表  0.0116 1.114%    1.244        
1634 '002106' 莱宝高科            428134  78736 电子  0.145 -17.346%    4.881        
1635 '002107' 沃华医药            67572  11069 生物医药  0.0476 3.174%    1.363        
1636 '002108' 沧州明珠            243549  64364 石油化工  0.214 11.978%    2.897        
1637 '002109' *ST兴化             178611  78411 石油化工  0.0556 -2.948%    2.775        
1638 '002110' 三钢闽光            712412  547510 金属材料  0.775 -56.314%    3.084        
1639 '002111' 威海广泰            333884  129244 机械仪表  0.343 8.359%    5.527        
1640 '002112' 三变科技            143378  94938 机械仪表  -0.0761 1.995%    2.403        
1641 '002113' 天润控股            11232  2081 房地产  0.0298 0.866%    0.773        
1642 '002114' 罗平锌电            178902  96159 金属材料  -0.0501 2.169%    3.006        
1643 '002115' 三维通信            206779  109806 信息技术  0.592 2.031%    2.276        
1644 '002116' 中国海诚            351394  236664 社会服务  -0.288 4.205%    2.810        
1645 '002117' 东港股份            202882  53860 造纸印刷  0.816 15.301%    3.885        
1646 '002118' 紫鑫药业            407737  212894 生物医药  0.0238 -1.399%    3.794        
1647 '002119' 康强电子            147057  75775 电子  -0.0298 1.137%    3.202        
1648 '002120' 新海股份            92006  28888 其他制造  0.967 8.804%    3.765        
1649 '002121' 科陆电子            1031298  787743 机械仪表  -0.626 8.446%    4.879        
1650 '002122' 天马股份            752145  252488 机械仪表  0.110 0.250%    4.011        
1651 '002123' 荣信股份            734008  248386 机械仪表  0.0569 2.044%    5.597        
1652 '002124' 天邦股份            196730  84183 食品饮料  0.762 10.122%    3.764        
1653 '002125' 湘潭电化            263199  157130 石油化工  0.450 1.109%    4.775        
1654 '002126' 银轮股份            392467  171427 机械仪表  0.624 9.826%    5.657        
1655 '002127' 南极电商            137279  13743 石油化工  0.0482 13.932%    1.603        
1656 '002128' 露天煤业            1407999  520209 采掘业  1.201 6.047%    5.402        
1657 '002129' 中环股份            1748555  1068302 电子  0.0634 2.248%    3.837        
1658 '002130' 沃尔核材            367288 526468 196673 电子  0.0891 33.682%    2.971       774368 526468
1659 '002131' 利欧股份            842972  250033 机械仪表  -0.0954 2.285%    3.881        
1660 '002132' 恒星科技            302673  114870 金属材料  0.0592 0.904%    2.548        
1661 '002133' 广宇集团            873502  553997 房地产  1.959 -2.363%    3.521        
1662 '002134' 天津普林            71813  19583 电子  0.193 -9.238%    2.125        
1663 '002135' 东南网架            902378  661139 建筑业  -0.121 1.452%    2.788        
1664 '002136' 安 纳 达            95087  48606 石油化工  0.0183 -28.981%    2.144        
1665 '002137' 麦达数字            133303  42163 电子  0.0934 2.023%    2.517        
1666 '002138' 顺络电子            345451  97040 电子  0.0627 3.049%    3.354        
1667 '002139' 拓邦股份            162871  65648 电子  0.483 8.321%    5.211        
1668 '002140' 东华科技            574336  375257 建筑业  -0.249 9.051%    4.436        
1669 '002141' 蓉胜超微            56579  23221 机械仪表  0.412 2.234%    1.694        
1670 '002142' 宁波银行            65850458  62002234 金融保险  -1.260 13.860%    9.840        
1671 '002143' 印纪传媒            263064  83919 食品饮料  0.167 35.987%    1.443        
1672 '002144' 宏达高科            207125  36601 纺织服装  0.228 7.318%    9.647        
1673 '002145' 中核钛白            473905  243856 石油化工  -0.0645 -2.027%    4.295        
1674 '002146' 荣盛发展            10287133  8085581 房地产  -0.569 11.767%    4.746        
1675 '002147' 新光圆成            120818  33608 机械仪表  -0.0157 0.409%    3.212        
1676 '002148' 北纬通信            111117  9624 信息技术  0.0164 -1.890%    3.949        
1677 '002149' 西部材料            286669  188243 金属材料  -0.148 -17.324%    4.373        
1678 '002150' 通润装备            90423  26635 金属材料  0.514 10.686%    2.480        
1679 '002151' 北斗星通            379180  100794 信息技术  0.340 1.917%    9.002        
1680 '002152' 广电运通            770018  293697 电子  0.794 19.922%    7.064        
1681 '002153' 石基信息            527680  61081 信息技术  0.951 7.802%    13.012        
1682 '002154' 报 喜 鸟            453369  173642 纺织服装  0.262 3.576%    2.387        
1683 '002155' 湖南黄金            578469  236346 采掘业  -0.0482 -0.195%    2.989        
1684 '002156' 通富微电            651194  277155 电子  0.309 3.939%    4.999        
1685 '002157' 正邦科技            944114  566737 食品饮料  0.118 6.789%    5.001        
1686 '002158' 汉钟精机            227902  43896 机械仪表  0.665 8.517%    6.245        
1687 '002159' 三特索道            223830 303244 103729 社会服务  0.216 4.490%    6.908       314080 303244
1688 '002160' 常铝股份            471170  235261 金属材料  0.288 5.020%    4.172        
1689 '002161' 远 望 谷            189002 597081 25579 信息技术  0.0568 1.077%    2.166       634712 597081
1690 '002162' 悦心健康            212230  131186 金属材料  -0.0073 -1.915%    1.225        
1691 '002163' 中航三鑫            702049  573648 建筑业  0.193 -31.651%    0.904        
1692 '002164' 宁波东力            182555  74461 机械仪表  0.142 1.033%    2.422        
1693 '002165' 红 宝 丽            183744  71584 石油化工  0.154 2.827%    2.036        
1694 '002166' 莱茵生物            202993  123399 生物医药  0.0358 9.460%    1.820        
1695 '002167' 东方锆业            270982  170566 石油化工  0.0441 -26.494%    1.682        
1696 '002168' 深圳惠程            137726  23157 机械仪表  0.0163 -1.545%    1.467        
1697 '002169' 智光电气            306102  177815 机械仪表  0.505 9.399%    3.636        
1698 '002170' 芭田股份            415945  220621 石油化工  -0.0684 0.934%    2.197        
1699 '002171' 楚江新材            264406  91107 金属材料  -0.163 1.335%    3.789        
1700 '002172' 澳洋科技            367576  249550 石油化工  0.482 13.333%    1.466        
1701 '002173' *ST千足             107308  65971 其他制造  0.0734 -15.806%    4.165        
1702 '002174' 游族网络            292468  73670 其他制造  0.381 23.561%    2.480        
1703 '002175' 东方网络            199491  109176 机械仪表  -0.0357 6.233%    4.930        
1704 '002176' 江特电机            678413  380170 机械仪表  0.0139 1.612%    2.592        
1705 '002177' 御银股份            216442  47717 机械仪表  -0.161 1.999%    2.217        
1706 '002178' 延华智能            196970  69375 社会服务  -0.234 0.789%    1.594        
1707 '002179' 中航光电            746374  360573 电子  1.035 16.729%    5.639        
